accession,ref_f_unweighted,ref_f_weighted,n_matches
SRR10810010,0.3501193588719816,0.9287048827593154,5863
SRR10810011,0.388958382636155,0.943203359054539,6583
SRR10810012,0.3524975638687961,0.9501632492751972,5629
SRR10810013,0.42197084810620006,0.9193590653890918,7965
SRR10810014,0.4072023517880476,0.9513971426405617,4772
SRR10810015,0.39898685321379807,0.8879969943944825,7462
SRR10810016,0.5559642669463206,0.9370233170195315,7231
SRR10810017,0.4064061950014466,0.9322403533525551,6479
SRR10810018,0.4530167851201505,0.9370153252467156,6982
SRR10810019,0.402764523871335,0.8961244425568061,7676
SRR10810020,0.48136004857284587,0.9288135804663841,7359
SRR10810021,0.345534407027706,0.8821269370890489,6255
SRR10810022,0.46557488376939027,0.9096256717735444,8574
SRR10810024,0.5178765198517369,0.9289797565404533,7709
SRR10810026,0.3721110465276768,0.9049273430209306,8583
SRR10810028,0.48148929120057166,0.927337764899015,7328
SRR10810029,0.4813588065392259,0.9193826979169575,7698
SRR10810030,0.4815843784725326,0.9022750067543311,6075
SRR10810031,0.4806122030280878,0.9109985237635516,5446
SRR10810032,0.4234921087317538,0.9400179858775363,5807
SRR10810033,0.5014254683678405,0.9328515999833118,6061
SRR10810034,0.5588408182458134,0.9354910829449499,3508
SRR10810035,0.5241709587060022,0.9266705142444653,5631
SRR10810036,0.4484544270416407,0.9285784314383831,6694
SRR10810037,0.4546276865184392,0.9378607480809256,6056
SRR10810038,0.43136018259837694,0.9256388821398519,7206
SRR10810040,0.46403492123736634,0.9307678906771907,6741
SRR10810041,0.534158090649865,0.9300950665966381,7493
SRR10838798,0.4817687509991415,0.44557398530983827,5122
SRR10914154,0.4081221263381116,0.9026519578297242,18376
SRR10914156,0.4068703364770928,0.9208796483334013,9842
SRR10914157,0.4023855980550857,0.832210697233014,12503
SRR10914159,0.4263285175471308,0.8725868059593541,16726
SRR10914161,0.3961796658265397,0.9365165957806766,10507
SRR10914162,0.4228384794500174,0.8908766812797977,14171
SRR10914163,0.4164665139913765,0.9158327553071033,15172
SRR10914164,0.40089512113075665,0.8225529700681802,14346
SRR10914165,0.3933997461430957,0.8607512385507641,11731
SRR11086695,0.5459103097696247,0.6106979996934396,65747
SRR11092501,0.6148429424293338,0.6363649781011663,41314
SRR11267042,0.4636902556500142,0.9047457341145891,10377
SRR11267043,0.48157681841541095,0.9373088135500061,9064
SRR11267046,0.47283878881692704,0.9171499564238664,15556
SRR11267047,0.4514091350823406,0.8993334917452344,14590
SRR11267048,0.4574950131747589,0.9251041913846174,16951
SRR11267049,0.445512951253523,0.9119494458082491,19576
SRR11267050,0.44872525945728575,0.9121059426029909,19224
SRR11267051,0.458422144742202,0.9271538473651336,14729
SRR11267052,0.47697102091215327,0.8347598840479546,13598
SRR11267053,0.45310163994642466,0.9006948493371861,17925
SRR11267054,0.4721488538811642,0.9337686878810657,9503
SRR11267056,0.441202840592354,0.9207354119242697,14158
SRR11267057,0.4684518192292402,0.9170997847190271,15091
SRR11267058,0.46478737202167303,0.9196657009341517,14522
SRR11267059,0.47785531583626073,0.9273807516627112,14485
SRR11267061,0.510328259456579,0.8908875881307419,19432
SRR11267062,0.4892617031866916,0.8809279929831306,23936
SRR11267063,0.48773488729087,0.8872338977171317,15529
SRR11267064,0.5082747991298422,0.8987254704444675,15478
SRR11267065,0.4705541308943858,0.9330457289076749,9887
SRR11267066,0.47094751744310204,0.932443599628757,10921
SRR11267067,0.4371087006923502,0.9139908413054401,17128
SRR11267068,0.4394854804126938,0.9155232044339544,13943
SRR11267069,0.4366767332765285,0.9149135836291912,13868
SRR11267070,0.4327277299300265,0.918559829465995,17212
SRR11267071,0.43732658723572404,0.9176735539220122,16314
SRR11267072,0.441290909661237,0.9219297483019168,14162
SRR11267073,0.4484438716962236,0.9229860193287386,12637
SRR11267074,0.4394626557199597,0.9251917752398837,15238
SRR11267075,0.4266148732520072,0.9147564850016704,15903
SRR11267076,0.4399797057329888,0.9244229745457161,10808
SRR11267077,0.4734722989135663,0.9309868505101017,9557
SRR11267079,0.4631441617741003,0.8880139636312476,10601
SRR11267080,0.47447640566576554,0.8944935767597056,11793
SRR11267081,0.4480196194123927,0.8821338333090732,11334
SRR11489788,0.6896363356222347,0.8753417361009201,30364
SRR11551369,0.5660897588918348,0.8540823864199735,27719
SRR11615782,0.7660603715167819,0.9572267263069612,3509
SRR11788653,0.4351218176840266,0.7432929890122149,3793
SRR1202081,0.4320150982238943,0.7995059233058223,5808
SRR1202089,0.30420311625548824,0.3168004668103489,14462
SRR1204581,0.5238788199496155,0.6320009203646548,18812
SRR1209978,0.3484047019309844,0.38326790387818227,5826
SRR12270101,0.6877070143807416,0.9292922436968067,6389
SRR12270104,0.5749764353919443,0.9495940863320699,9050
SRR12270114,0.6123559885561278,0.9281669999931742,10331
SRR12272117,0.7653338509315252,0.9391964758400272,3999
SRR12272140,0.8769241341396024,0.9439288278125321,1578
SRR12272146,0.8063119676022539,0.9221992594506156,1896
SRR12272154,0.8046025457302904,0.9101612412534226,1504
SRR12272156,0.8590454057918938,0.9296148242238578,1225
SRR12272164,0.8370251206533078,0.9279366654637315,1718
SRR12272165,0.8553897432012015,0.9446145685144551,1383
SRR12272167,0.8706246134816545,0.9531471180493252,1505
SRR12272177,0.8703585147246756,0.8996553044810417,468
SRR12272188,0.8605015673980234,0.9382860850469156,1624
SRR12272213,0.8367337255644978,0.9343692307692307,2248
SRR12358625,0.29269719217146745,0.7493765741762245,97651
SRR12377472,0.7162586817710437,0.9410851717182099,7665
SRR12456161,0.6531472273625548,0.92545897747731,9452
SRR12456162,0.627382985089346,0.9385401883870618,12219
SRR12456164,0.6012266462694914,0.8186186948969224,14242
SRR12456168,0.5874856109188179,0.9296316504076726,12649
SRR12456169,0.6095539224055648,0.9191857096345185,16324
SRR12456173,0.6002677657305155,0.9021946250594708,15442
SRR12479732,0.48312373753820503,0.5784333682785575,19961
SRR12479754,0.41683118598356106,0.5480119451292056,27237
SRR12479795,0.498510401615896,0.6049318208633214,16595
SRR12479862,0.4906754340169363,0.6239882671066501,18442
SRR12479968,0.4770065229326198,0.6380242166487032,33408
SRR12480013,0.46498530852009917,0.43682079005147695,20003
SRR12480094,0.47030520854409846,0.6234565713975249,31426
SRR12480167,0.4992663325653131,0.6105911289390713,18522
SRR12480242,0.5075417787961373,0.651122482667547,22961
SRR12480292,0.39392236950568127,0.4806640729218141,35366
SRR12480322,0.4541732928147917,0.560216280243041,35404
SRR12524504,0.6752287509644448,0.977262972001815,3949
SRR12524505,0.5963225192854696,0.9756649163144209,3141
SRR12524521,0.5161398320451129,0.9204913192394,6161
SRR12651210,0.318346045764501,0.32598052471496597,24552
SRR12908322,0.42232905655724307,0.9330516343882425,9138
SRR12908323,0.48526168036872197,0.9740914510861113,4916
SRR12908324,0.43164069797825155,0.949343376416515,7766
SRR12908326,0.4128026261793624,0.9500158156348848,8847
SRR12908327,0.4301747687844628,0.9436144299444493,8656
SRR12908328,0.4331683168313221,0.939500179018976,8972
SRR12908350,0.6381833720584005,0.8002704499779606,27951
SRR12929265,0.5544774278428286,0.558914996544575,3879
SRR12929267,0.5376811594202784,0.5722875816993465,1351
SRR13122045,0.4741208136606727,0.6231064230131395,22270
SRR13122148,0.40394237492886276,0.5179822725814515,47803
SRR13122160,0.4470063286634218,0.554566029403647,22104
SRR13122231,0.4725466062258711,0.5691409227060846,14281
SRR13122252,0.41762801491798024,0.5557982974585151,35997
SRR13122264,0.4234809908492229,0.5854629907500898,43021
SRR13169483,0.869996631243472,0.9827020426852535,2858
SRR13169484,0.9160214785213153,0.9877270189383299,2292
SRR13169487,0.9071888111887207,0.9856142158842452,2498
SRR13169489,0.9248536197079448,0.9865287049399198,2570
SRR13169493,0.9254592479606246,0.9908157790955052,2078
SRR13169498,0.9165373693607547,0.987169731634767,2551
SRR13169504,0.8621577999874271,0.9797856511036294,2760
SRR13169507,0.7871084452060723,0.9917881969185945,1047
SRR13169508,0.7260040844110788,0.984006038536471,1708
SRR13169517,0.9308192018897017,0.9879148416295874,2242
SRR13169518,0.8142217802088431,0.9914401841622056,909
SRR13169519,0.7937993565369591,0.9898059102633506,931
SRR13169520,0.917683231676651,0.985383643187234,2900
SRR13428088,0.6052416761478818,0.9475405422729313,12665
SRR13485161,0.3980998341122977,0.7582692611215079,8021
SRR13528215,0.8178468250689901,0.946279202085651,7438
SRR13713018,0.6617764311911445,0.8831554775091179,3175
SRR13713023,0.6572802413647102,0.8660808132196183,10431
SRR13713029,0.6966065176406382,0.8935482551241665,2486
SRR13753906,0.5664190774040667,0.844786592966902,9594
SRR13753927,0.4843035140653894,0.7371441036438475,8210
SRR13753941,0.5382980876248326,0.8088259374488292,7854
SRR13827504,0.670342669617014,0.9437007820469229,8241
SRR13827508,0.6508609183124067,0.9322269925696532,9056
SRR13827517,0.6738798136244497,0.9375442151322743,8256
SRR13827521,0.6513347489757948,0.9340094794923142,8097
SRR13827523,0.6870450941320692,0.9496123925245376,7366
SRR13839990,0.6396882494004599,0.9002774578982757,3339
SRR13839996,0.7063369397217847,0.921037718027832,3606
SRR13839997,0.675455909054688,0.9289018456766704,3496
SRR13840003,0.6298250840531048,0.9299203986145713,3395
SRR13840009,0.5382457452774849,0.8907852425573113,3593
SRR13840021,0.6412726469286969,0.9239379893798938,1636
SRR13840024,0.657251908396778,0.9344868000238374,1826
SRR13840029,0.6316350458323104,0.9312698129403466,2065
SRR13840052,0.6624685138538295,0.925678391959799,2538
SRR13840060,0.6229843561972983,0.9383005248822787,2410
SRR13840063,0.6053816195436793,0.9252876373995867,2976
SRR13840067,0.6211346994677662,0.9325051196308681,2830
SRR13840070,0.6126888506405037,0.9242923607984391,3217
SRR13840072,0.5930849896886364,0.9173717276873803,3482
SRR13840086,0.6741454864153898,0.9265469109890969,4033
SRR13840088,0.6874735574574871,0.9146097670433683,4656
SRR13840094,0.6401148188015181,0.892901184299309,2058
SRR13840096,0.6859244447618229,0.920571235855749,1930
SRR13840100,0.5383419069263998,0.9314010527186044,2810
SRR13840101,0.5270933014351551,0.934835694311334,2828
SRR13840111,0.6903126206096903,0.8808392346875388,1692
SRR13840112,0.6585636124384822,0.8581994928148774,2075
SRR13840120,0.5356228395848499,0.892415333248992,4969
SRR13840130,0.6336524009172909,0.9486509553918239,3878
SRR13840140,0.6827448223651301,0.8884252648499825,2514
SRR13840142,0.7181662344510485,0.9185537007668034,2928
SRR13840154,0.6505766258469615,0.8870771106370009,2180
SRR13840155,0.7344205369875778,0.915636001482305,2079
SRR13921775,0.516821844574033,0.9355098116961543,51970
SRR1437744,0.8713721215423802,0.9322817283636518,868
SRR1437929,0.8643099932018834,0.9319134663759853,853
SRR1437949,0.865631330182293,0.9328296928888159,883
SRR1438103,0.8412205844323124,0.923063800750597,992
SRR1438105,0.8619034924019913,0.9334410874880849,907
SRR14474051,0.6932711122626453,0.8166727791361044,25902
SRR1461864,0.8655597214782567,0.9326831687259804,856
SRR1461997,0.8530756170824002,0.9290197373854158,941
SRR1462028,0.8731019522775791,0.9356142690448408,874
SRR1462049,0.8516212710764973,0.9267106347897774,948
SRR1462592,0.8673126093392038,0.9313824419778002,887
SRR14629561,0.735758766780054,0.9253169027903143,9654
SRR14629562,0.782810724451506,0.9423548305299636,10220
SRR14629571,0.7175397562321097,0.924642210230879,10705
SRR14629574,0.7212317886181916,0.9209225392007012,9266
SRR14654642,0.3713278495887037,0.6973522707347011,229
SRR14698350,0.6632914565860284,0.9424259530166069,9622
SRR14698353,0.3778241430699829,0.9702694599800272,4388
SRR1483416,0.8506355932202627,0.9258522235680914,938
SRR14862895,0.5187455173759365,0.9041135499672582,20871
SRR14862901,0.5362281505948949,0.8683411551965551,20866
SRR14862910,0.6308496685371181,0.9341965211220901,15996
SRR1490884,0.8458544180614948,0.9286561184022242,956
SRR1491013,0.8704411764705724,0.9331333265534425,866
SRR1491081,0.8440957036274488,0.9244968540355848,950
SRR1491089,0.872504657971767,0.9355932203389831,901
SRR1491126,0.8482479784365963,0.9260390923388002,954
SRR1491252,0.8507559116164775,0.9253644557046143,949
SRR1491489,0.8436605050767831,0.9258463870641738,972
SRR1491502,0.8498008480020254,0.9267105639851131,952
SRR1491523,0.8477210395716263,0.9256537624697238,938
SRR1491568,0.8538411030859859,0.9272932048554624,911
SRR14920939,0.7843369146884158,0.9543187434500783,5630
SRR14920960,0.7445908573284026,0.9362576855049272,8256
SRR14920973,0.7889353526218956,0.9300114270999308,8088
SRR14920981,0.8058211831430888,0.9270823082870598,5949
SRR1522964,0.36792702730656035,0.4628636819968781,46750
SRR1522973,0.42722753361671484,0.5314260599803962,71629
SRR15235666,0.8815911193339364,0.9498575347724362,4568
SRR15322609,0.5743186599385901,0.7176123399140976,12182
SRR15322611,0.5505751079518058,0.6394724564757365,10907
SRR15429248,0.5045757166706241,0.6359514643414661,18845
SRR15429249,0.5356264134995772,0.6589558081994425,17447
SRR15429271,0.6118362060370199,0.8308971697481448,9378
SRR15429272,0.6837396449700477,0.8625920047067187,7611
SRR15431160,0.774547266987487,0.9401996222563035,7934
SRR15431164,0.6205879554749252,0.946249249916289,4173
SRR15431165,0.6155566454137751,0.9100605059202351,7664
SRR15431188,0.7167394398472045,0.9146423194926699,6345
SRR15604477,0.6804741993461109,0.9470958082863494,13424
SRR15604496,0.6287243411689054,0.9328199975530973,19741
SRR15604502,0.7476760591766298,0.9536992278591503,14626
SRR15604507,0.6192310240079265,0.9472498094578544,14663
SRR15604520,0.7318276128848559,0.9599583288306478,14166
SRR15604521,0.6895709922244293,0.9674802518451643,11760
SRR15604533,0.5986999808810558,0.9608283245961753,10650
SRR15604544,0.44166137542952844,0.9632205650026266,9343
SRR15604550,0.5026495248738023,0.9662947983029402,8623
SRR15604559,0.7766216861910622,0.9582050111134437,13555
SRR15604562,0.6734472898529353,0.9540500579497707,12857
SRR15604566,0.6375262263961388,0.930834828163982,17319
SRR15604576,0.7786715370063167,0.9742134581399756,8730
SRR15604590,0.7728999577878439,0.9641139725935787,11120
SRR15604599,0.6868808165706868,0.9637079706071404,10725
SRR15604614,0.6746740084097146,0.9599938696676104,13644
SRR15604625,0.7260770525895881,0.9630664424978146,13232
SRR15604627,0.682759404885324,0.9287257793214934,19771
SRR15604628,0.6146398231116653,0.94160875427407,17285
SRR15604630,0.6594330868925262,0.9337328118716359,16998
SRR15604633,0.7421206728277957,0.9697089524515154,10749
SRR15633986,0.4682915545593701,0.8772220663293345,15066
SRR15633998,0.5571146891604691,0.8641047643920456,18381
SRR15634000,0.44063519045274735,0.7952735149335117,18695
SRR15691272,0.5754489706526039,0.8806237878697618,2870
SRR1572169,0.45838065115541843,0.6405429233225866,38337
SRR15730533,0.6205160445855374,0.9659876061917309,27768
SRR1621002,0.480137194459733,0.8250429330993573,5664
SRR1622887,0.7846938775510178,0.8776391554702495,213
SRR1622889,0.6773277435931426,0.874113625928886,2522
SRR1622890,0.7499784686934364,0.893250214961307,1755
SRR1622900,0.5889830508474474,0.5922122379118528,479
SRR1623051,0.6588078291814697,0.9052761493366245,505
SRR1623052,0.6505399568034197,0.8972189912234324,482
SRR1623054,0.6599625818521734,0.9068349556102256,473
SRR1623055,0.6575963718820723,0.9029874379816321,467
SRR1623056,0.6646978646069579,0.9049643882215371,463
SRR1631244,0.5978986402965403,0.8849345417925478,1990
SRR1631245,0.5915186661832218,0.8840081411662418,2023
SRR1631246,0.5920507193366796,0.8851198462123792,2022
SRR1631247,0.5942328750454382,0.8846191646191646,2033
SRR1631248,0.596336908061095,0.8835004916420846,2022
SRR1631249,0.5929912390487104,0.8829632064424677,1959
SRR1631379,0.87843784378437,0.9325592885375494,212
SRR1631380,0.8810748999428187,0.9404087663137158,203
SRR1631381,0.8839336763865011,0.937547795054805,201
SRR1631382,0.8886324293133194,0.9415876185721418,199
SRR1631384,0.8134642356240736,0.9362885462555066,615
SRR1631484,0.6969530039588581,0.8504156905975839,6075
SRR1631485,0.7016522988501338,0.8490411918005368,5733
SRR1631486,0.719319908814546,0.8441770247803024,4328
SRR1631487,0.7203713302857763,0.8449765068928621,4314
SRR1631494,0.5813428018074961,0.890826021730236,1457
SRR1631495,0.5784233719601515,0.8900039038280478,1451
SRR1631496,0.5836693548386994,0.8890284879474069,1136
SRR1631497,0.5754189944133049,0.8871594219455076,1165
SRR1631498,0.5774382192039142,0.8866812786427941,1248
SRR1631499,0.5786256714205866,0.8858975465240027,1280
SRR1631700,0.7936842105262868,0.9173944687045124,378
SRR1631704,0.8173228346456284,0.9190803765387401,412
SRR1631705,0.8084745762711737,0.921146282075295,347
SRR16348862,0.7281440426246656,0.8628271018870886,5622
SRR16350202,0.7930118267537649,0.8928134190788455,6302
SRR16350203,0.8120847436377899,0.9196896582475401,3955
SRR16350236,0.8154898297316012,0.9411207151428721,3557
SRR16350272,0.7881937523134,0.9280918889294848,4446
SRR16632757,0.6066652228052504,0.7735008761113635,8269
SRR16632763,0.6259170270702268,0.7422272782496327,7038
SRR16632770,0.5792558212709756,0.8340857215318286,5630
SRR16632773,0.5596745785455186,0.8359273844285497,5285
SRR1702226,0.6689865666120172,0.8172095981641765,12338
SRR1702227,0.640572959123447,0.7930638674459155,10563
SRR1702228,0.5964926033343005,0.6302454181976158,20738
SRR1702229,0.6413414606193444,0.7095009267522482,19602
SRR1702230,0.6453519736457694,0.6975874409953736,19119
SRR1702231,0.6528052805268099,0.7024151141279806,18219
SRR17120552,0.6921238684659348,0.896365900907112,13865
SRR17255002,0.5927682754594406,0.6433868651556158,40326
SRR17255031,0.5935074524343792,0.6551451869247316,41790
SRR17255071,0.602815150303606,0.6609518510158409,45551
SRR17255076,0.5622772753001827,0.6230079496856856,61163
SRR17255082,0.6146166279465325,0.6807639558410168,36303
SRR17257128,0.5366765653856554,0.9251846605281797,17271
SRR17257131,0.6803752337280725,0.9177343261850304,13193
SRR17257136,0.5767209481075245,0.8863920539034943,16422
SRR17257158,0.5975536802974227,0.9360239309202202,12597
SRR17257160,0.6036758508908115,0.9277079885130642,21498
SRR17257161,0.5941897660394873,0.9438583740904579,14630
SRR17257168,0.5793329625435709,0.9122450619832992,15936
SRR1747019,0.7153695806671605,0.8256676991409035,10909
SRR1747031,0.6721770726425854,0.7454236754520104,8537
SRR1761710,0.8822813295456919,0.9321160668345655,7186
SRR1761768,0.928231733679174,0.935480464625132,1308
SRR1763381,0.603657307898885,0.7735022295368327,24488
SRR1763383,0.635340292730399,0.8355926188786373,22343
SRR17684633,0.6551628165873457,0.9231891764564691,24096
SRR17684645,0.7233227036826247,0.9451952347979142,19905
SRR17738084,0.486259869024924,0.9006899047159571,7657
SRR17794259,0.4606076001358863,0.9659545156322042,29101
SRR17794281,0.41074918215016665,0.9762601813410194,17248
SRR18079825,0.7207429405545663,0.8912954585283217,8272
SRR18079826,0.5082183860573324,0.791158423343783,5285
SRR1873831,0.3457697642163446,0.8981007285086873,1963
SRR1873833,0.36677174114590144,0.9713372831528088,1539
SRR1873835,0.3371706622358422,0.9717401204929018,2252
SRR1873837,0.34784345047921983,0.6986440556988918,1350
SRR1873838,0.3397915389331182,0.9543956471977038,2192
SRR1873839,0.33998136067092655,0.8793591039323498,1407
SRR1873841,0.33582701373231405,0.9376271318092889,2611
SRR1873842,0.3471640122937748,0.9591561528615835,1974
SRR1873843,0.3362746283088883,0.961528858085409,2210
SRR1873844,0.3376929884943263,0.970866384150096,2703
SRR1873845,0.33854992076051704,0.9655771295595225,2702
SRR1873846,0.34120425029501433,0.9654302183197443,2906
SRR1873849,0.35118365788443945,0.9740479649219745,2780
SRR1873853,0.3611078373598441,0.9584275094393854,2379
SRR1873854,0.3548659133073946,0.900167584390711,1626
SRR1873861,0.38721029001322715,0.9783288708432811,2134
SRR1873862,0.36352141615292555,0.9767984459950732,1756
SRR1873863,0.3276141896589494,0.9750635121134277,2251
SRR1873864,0.3441848589300136,0.968546948618155,2130
SRR1873865,0.3358822186713344,0.9736096593980897,2324
SRR1873866,0.33571939871138307,0.9706758158053077,2202
SRR1916583,0.397702499576702,0.5286801477174375,34912
SRR1916815,0.3722041094847293,0.45658523425391756,30634
SRR1916824,0.35322720625784515,0.43978778102825605,31963
SRR1916840,0.32699827225535977,0.504152054307808,41389
SRR1917054,0.36413185766976536,0.4640569411417722,18924
SRR1917065,0.38416645383490444,0.6019717320479127,33604
SRR1917097,0.40204558034294374,0.5280450510927127,35733
SRR1917151,0.36911553020175764,0.5035533282598488,38406
SRR1917152,0.34450517289824417,0.3691559185433766,26856
SRR1917156,0.30143766694273516,0.44108279800753303,46387
SRR1917302,0.3145479340971742,0.6416713711708901,50785
SRR1917310,0.41630953050967134,0.595422491375883,55999
SRR1917411,0.3922479278851494,0.5661537394123505,65511
SRR1919339,0.4373477610744984,0.5911645145863224,62229
SRR19524207,0.8690047613516252,0.9532443612427911,2378
SRR19524209,0.8449262601804451,0.9640804299558009,1326
SRR19524217,0.7904836565662872,0.9645220410919263,4092
SRR19715298,0.6290312040511774,0.9081929067083697,9411
SRR19715299,0.631393319435483,0.9109900238559965,12166
SRR19715300,0.6511366872722398,0.9172165525437548,8806
SRR19715301,0.6602237336422093,0.9408452754840991,10252
SRR19715302,0.5861933165408766,0.9131767623675746,18261
SRR19715303,0.666828890884509,0.9518308748039797,11273
SRR19715305,0.6386530284475112,0.8946057890943202,10728
SRR19715306,0.6168307840741248,0.9193681582745111,11252
SRR19721626,0.8116880350981082,0.9622017413890215,5979
SRR19721627,0.6746817963493296,0.9519197144346426,5324
SRR19721628,0.782555390138538,0.952496683874406,7464
SRR19721629,0.8011726853220521,0.9601821297568298,6098
SRR19721630,0.7726745085895467,0.9392286716010908,7357
SRR19721631,0.7882965229068339,0.9386905670868034,7393
SRR19721632,0.8106797866203861,0.9551074373492395,7016
SRR19721633,0.840028771803195,0.9494051707558315,6811
SRR19721634,0.791343083533223,0.9564465169925865,6639
SRR19721635,0.81328036322349,0.9595845609658014,5526
SRR19721636,0.7969868350031372,0.9578791554285897,5282
SRR19721637,0.7513144530077496,0.959966774888491,9128
SRR19721638,0.8266437641325711,0.9455239790330152,5503
SRR19721639,0.7487317862919038,0.9499082410202535,6536
SRR19721640,0.7324894293141315,0.9635654474078816,5078
SRR19721641,0.7837439916852385,0.9489358958311999,5874
SRR19721642,0.7839679260133212,0.960773099445414,5249
SRR19721643,0.7805826567506763,0.9586130937812146,5504
SRR19721644,0.7722353114412128,0.9589883035609738,7320
SRR19759399,0.853928194709815,0.9603487494524401,7499
SRR19759410,0.8796012650888898,0.9666424083467835,5641
SRR19759414,0.8109269212292938,0.9655805990249402,11650
SRR19759426,0.8402989919045201,0.96181472759363,10091
SRR19759434,0.7397527264870651,0.9667209930689163,21355
SRR19759440,0.8591224836970097,0.95850132059892,10296
SRR19759444,0.80624203821608,0.9624256399295442,10153
SRR19759445,0.708734554749709,0.9463339403286258,11554
SRR19759452,0.8199853517177226,0.9451471993001438,9807
SRR19759466,0.6950839487052647,0.9399807780532988,13187
SRR19981115,0.6772897585341126,0.9610481336990675,7159
SRR19981116,0.7479770353961703,0.973084753241804,5585
SRR19981121,0.7491604042106221,0.9560459288767608,8193
SRR2083214,0.35237988951485777,0.38274701743652495,5070
SRR2083222,0.39812864047553675,0.4030211736750541,4633
SRR2107128,0.6874464652096297,0.862725902891749,20645
SRR2107133,0.6884540822264643,0.8604583735272758,19518
SRR2107174,0.6838547593017034,0.7789676086132475,19564
SRR2107175,0.6817069301534933,0.7772843236094047,19445
SRR2107176,0.6829276337487964,0.8046038146599708,23631
SRR2107177,0.679155890228395,0.8050427392281366,25270
SRR2107178,0.5790688726417473,0.7906829124800668,20533
SRR2107179,0.5717352415018074,0.7899142713061018,20868
SRR2107181,0.5999528715828613,0.7686345607270942,26113
SRR2107182,0.6142040475686061,0.7931663771134464,24983
SRR2107210,0.6145975930895086,0.7021310224713295,34170
SRR2107212,0.629345327335945,0.6904195879624636,30020
SRR2107213,0.6205865685052936,0.6886131016472976,36121
SRR2107216,0.6638388190192903,0.7924698933686216,30667
SRR2107218,0.6481296639570038,0.7080919370305259,29653
SRR2107219,0.6477084714993262,0.7067480134551412,29020
SRR2145438,0.6161210869216106,0.83345507669832,4731
SRR2308827,0.6233122836678386,0.7175156964711202,38476
SRR2308974,0.6107331354108108,0.6933101075571352,41512
SRR2753156,0.41482555353034434,0.6673171291646339,17477
SRR2753157,0.43032782378134476,0.6581407153643405,18976
SRR2753158,0.4202037739289552,0.6495239724771763,17864
SRR3132142,0.6161800486617881,0.8413247652001977,456
SRR3182020,0.5326652289736384,0.8524915453102353,2376
SRR3182021,0.5196037969458784,0.8457641777521518,2852
SRR3182022,0.5273637772741386,0.8402290292845493,2548
SRR3182023,0.5555940563781107,0.8531490065151859,12441
SRR3182025,0.5308424391961237,0.8450649975926817,3400
SRR3182026,0.5237239396117157,0.8460611079313662,3314
SRR3182294,0.6441531382927386,0.8259936502833259,11992
SRR3183533,0.5595026642983962,0.5603190428713859,122
SRR3183650,0.6344252531268167,0.8058006089468343,1963
SRR3183651,0.6309325065584818,0.8054992199687987,1954
SRR3183876,0.5629800307218089,0.7859931808183018,1948
SRR3183877,0.5493213935917163,0.7754845011052279,2117
SRR3183878,0.5336403865256788,0.7774118081635166,3221
SRR3183879,0.5394321766560641,0.7779669567410771,3176
SRR3187432,0.4582959735849735,0.6923962299990051,19829
SRR3211752,0.39678690512270587,0.8514005853192379,903
SRR3211753,0.4358736059479078,0.8642559636501326,544
SRR3211754,0.421031902323714,0.8468373002934464,684
SRR3211755,0.36994399502171504,0.8396952104499275,832
SRR3211756,0.39484721390049493,0.8571579280514823,917
SRR3211757,0.3445234708392354,0.8056294182502107,885
SRR3211758,0.39877924720243796,0.8615104130145151,787
SRR3211759,0.4154279856483481,0.7875202179279817,1196
SRR3211760,0.40115924344109943,0.8566689193340297,857
SRR3211761,0.38869764773373483,0.849993608590055,907
SRR3211762,0.42557251908391774,0.8740875912408759,689
SRR3211763,0.3910598819228841,0.8287412993039444,983
SRR3211764,0.42628620838735615,0.8620816139385603,584
SRR3211765,0.4056732740942962,0.8454753802347386,800
SRR3211766,0.4160583941605562,0.8616736459119929,756
SRR3211767,0.4275830258302435,0.860500177367861,556
SRR3211768,0.4006015037593542,0.8664268882549919,876
SRR3211769,0.37792329279695414,0.8347073652653813,827
SRR3211770,0.4050452165634372,0.7728732603145846,1270
SRR3211771,0.4019518145775609,0.8595874812935129,877
SRR3211772,0.397529911231144,0.8454962798796897,655
SRR3211773,0.3894289185904387,0.8471714216044867,894
SRR3211774,0.4089895988112702,0.8348378212974297,724
SRR3211775,0.40047299960582133,0.8555174563591023,644
SRR3211776,0.40553285130459293,0.861671469740634,860
SRR3211777,0.39927140255004767,0.8458474701283375,715
SRR3211778,0.4140746500777436,0.8540383299110198,636
SRR3211779,0.4103289706401815,0.8563033769489932,742
SRR3211780,0.4594535037461406,0.7694210786739238,1491
SRR3211781,0.42977202472923215,0.7772907053394859,3326
SRR3211782,0.3879382889200511,0.8716687388507487,949
SRR3211783,0.4262618296529866,0.8858500914076782,662
SRR3211784,0.4062841530054125,0.8618390266729059,1041
SRR3211785,0.48241539482415385,0.863405336721728,340
SRR3211786,0.3390367553865572,0.50078804906462,955
SRR3211787,0.40059588299022725,0.8369384359400999,960
SRR3211788,0.4333204483957618,0.8721411287175084,692
SRR3211789,0.4441722086103959,0.8602630162270245,752
SRR3211790,0.3844184345281067,0.767698953071235,690
SRR3211791,0.37994923857859425,0.8326602046311254,1023
SRR3211792,0.3601828049128125,0.7495505094226543,906
SRR3211793,0.38968633705471667,0.8501316174319976,1017
SRR3211794,0.4100767434100264,0.861647451034866,778
SRR3211795,0.4102780117944396,0.7608057413146305,1496
SRR3211796,0.41053729786115495,0.7785577003426088,1170
