accession,ref_f_unweighted,ref_f_weighted,n_matches,biome3
SRR3961733,0.7100346624,0.8349972349,9051,Environmental:Aquatic:Thermal springs
SRR3961734,0.7503858875,0.8850052696,4939,Environmental:Aquatic:Thermal springs
SRR3961739,0.6068394133,0.6031351176,11023,Environmental:Aquatic:Thermal springs
SRR3961740,0.4590898902,0.8334411514,9584,Environmental:Aquatic:Thermal springs
SRR3961741,0.5521099175,0.7867802509,8810,Environmental:Aquatic:Thermal springs
SRR3961742,0.5720532057,0.8848761581,5132,Environmental:Aquatic:Thermal springs
SRR3961743,0.5879012088,0.8646940698,4101,Environmental:Aquatic:Thermal springs
SRR3989348,0.566692367,0.195240383,292,Environmental:Aquatic:Lentic
SRR3988570,0.3724867725,0.2424007649,332,Environmental:Aquatic:Lentic
SRR3988607,0.3913624221,0.2609576194,434,Environmental:Aquatic:Lentic
SRR3988610,0.3980401307,0.2767452163,411,Environmental:Aquatic:Lentic
SRR3989353,0.5117227319,0.2906196816,228,Environmental:Aquatic:Lentic
SRR3988603,0.4049875312,0.296150135,395,Environmental:Aquatic:Lentic
SRR3988376,0.4143955276,0.3007925358,354,Environmental:Aquatic:Lentic
SRR3988457,0.4625131996,0.3155366137,461,Environmental:Aquatic:Lentic
SRR3988593,0.4211783439,0.4137703476,596,Environmental:Aquatic:Lentic
SRR3988310,0.381807973,0.5051146466,409,Environmental:Aquatic:Lentic
SRR3988586,0.4099831744,0.5052810014,305,Environmental:Aquatic:Lentic
SRR3988374,0.4493895234,0.5334732214,757,Environmental:Aquatic:Lentic
SRR3988324,0.4661870504,0.5383213664,514,Environmental:Aquatic:Lentic
SRR3988301,0.524535316,0.5422345076,872,Environmental:Aquatic:Lentic
SRR3989395,0.5034280118,0.5538417361,243,Environmental:Aquatic:Lentic
SRR3989354,0.5066354411,0.5562738024,286,Environmental:Aquatic:Lentic
SRR3988361,0.4581105169,0.5663348122,424,Environmental:Aquatic:Lentic
SRR3988407,0.4560199626,0.5815261773,389,Environmental:Aquatic:Lentic
SRR3989365,0.448943662,0.608633906,258,Environmental:Aquatic:Lentic
SRR3988445,0.6040653999,0.6272585286,441,Environmental:Aquatic:Lentic
SRR3988329,0.4341207349,0.631153364,384,Environmental:Aquatic:Lentic
SRR3988535,0.413593637,0.6410943335,293,Environmental:Aquatic:Lentic
SRR3988568,0.3937432578,0.6437089202,323,Environmental:Aquatic:Lentic
SRR3988551,0.4950298211,0.6796691864,718,Environmental:Aquatic:Lentic
SRR3988328,0.5527328714,0.6906319599,847,Environmental:Aquatic:Lentic
SRR3988405,0.5893363585,0.693920892,574,Environmental:Aquatic:Lentic
SRR3988364,0.5552033809,0.7213191549,626,Environmental:Aquatic:Lentic
SRR3988331,0.4148230088,0.7231076623,439,Environmental:Aquatic:Lentic
SRR3988563,0.5905572755,0.7274807728,833,Environmental:Aquatic:Lentic
SRR3988347,0.594456601,0.7278179741,900,Environmental:Aquatic:Lentic
SRR3988343,0.4467168999,0.7341245345,390,Environmental:Aquatic:Lentic
SRR3988346,0.4407922461,0.7602564448,600,Environmental:Aquatic:Lentic
SRR3988536,0.42,0.765378009,473,Environmental:Aquatic:Lentic
SRR3988368,0.517674784,0.7722536539,249,Environmental:Aquatic:Lentic
SRR3988333,0.4209097081,0.7793092615,382,Environmental:Aquatic:Lentic
SRR3989349,0.6122098022,0.7798806231,257,Environmental:Aquatic:Lentic
SRR3988367,0.359246172,0.7919795363,363,Environmental:Aquatic:Lentic
SRR3988606,0.4627565982,0.8009934458,361,Environmental:Aquatic:Lentic
SRR3989374,0.5025025025,0.8029020985,255,Environmental:Aquatic:Lentic
SRR3988341,0.4535472973,0.8517362362,636,Environmental:Aquatic:Lentic
SRR3988582,0.3973538199,0.8528439475,496,Environmental:Aquatic:Lentic
SRR3988350,0.4094728801,0.8905606589,249,Environmental:Aquatic:Lentic
SRR3988362,0.4773781903,0.8936015085,378,Environmental:Aquatic:Lentic
SRR3989398,0.4846311475,0.8939564373,257,Environmental:Aquatic:Lentic
SRR3988320,0.5004935834,0.8994857014,524,Environmental:Aquatic:Lentic
SRR3988608,0.4287369641,0.9167246694,633,Environmental:Aquatic:Lentic
SRR3989424,0.445407279,0.9307486543,248,Environmental:Aquatic:Lentic
SRR3988590,0.420706164,0.931197479,305,Environmental:Aquatic:Lentic
SRR3988338,0.6341783217,0.9322770253,882,Environmental:Aquatic:Lentic
SRR3988403,0.4251261918,0.9371256643,379,Environmental:Aquatic:Lentic
SRR3988312,0.4315619968,0.9411707945,375,Environmental:Aquatic:Lentic
SRR3988356,0.5,0.9415467341,528,Environmental:Aquatic:Lentic
SRR3988358,0.416889364,0.9422077922,344,Environmental:Aquatic:Lentic
SRR3988577,0.4608433735,0.9471116974,327,Environmental:Aquatic:Lentic
SRR3988363,0.4554406696,0.9474630996,546,Environmental:Aquatic:Lentic
SRR3988290,0.5099188458,0.9480737018,745,Environmental:Aquatic:Lentic
SRR3988602,0.4434285714,0.9498596655,333,Environmental:Aquatic:Lentic
SRR3988304,0.4377959535,0.950822809,611,Environmental:Aquatic:Lentic
SRR3988285,0.4067605634,0.951332815,320,Environmental:Aquatic:Lentic
SRR3988595,0.4396825397,0.956424803,393,Environmental:Aquatic:Lentic
SRR3989408,0.5687606112,0.9583317258,269,Environmental:Aquatic:Lentic
SRR3988353,0.4423173804,0.9615787235,426,Environmental:Aquatic:Lentic
SRR3988289,0.4581901489,0.9679072946,444,Environmental:Aquatic:Lentic
SRR3988555,0.540922619,0.9683520945,305,Environmental:Aquatic:Lentic
SRR3988609,0.465157832,0.9690856694,354,Environmental:Aquatic:Lentic
SRR3988298,0.5042219542,0.9703116486,500,Environmental:Aquatic:Lentic
SRR3989366,0.5035750766,0.9721070067,229,Environmental:Aquatic:Lentic
SRR3989386,0.5359116022,0.9726827821,218,Environmental:Aquatic:Lentic
SRR3989418,0.596975089,0.9734995361,249,Environmental:Aquatic:Lentic
SRR3988612,0.4910891089,0.9744912474,303,Environmental:Aquatic:Lentic
SRR3989373,0.5533822331,0.9745352089,262,Environmental:Aquatic:Lentic
SRR3988293,0.5371720117,0.9767719473,298,Environmental:Aquatic:Lentic
SRR3989410,0.6029258098,0.9808028372,248,Environmental:Aquatic:Lentic
SRR3988554,0.5184638109,0.9837812388,320,Environmental:Aquatic:Lentic
SRR3989360,0.5657142857,0.9854933691,265,Environmental:Aquatic:Lentic
SRR3989388,0.4947768281,0.9866212511,287,Environmental:Aquatic:Lentic
SRR3989393,0.5606731621,0.9881203767,211,Environmental:Aquatic:Lentic
SRR4030105,0.3818655701,0.4963872917,72600,Environmental:Aquatic:Thermal springs
SRR4048936,0.5894559159,0.8316838316,13924,Environmental:Aquatic:Thermal springs
SRR4048937,0.5126203843,0.8483938635,4617,Environmental:Aquatic:Thermal springs
SRR4048938,0.3716475096,0.7234942112,5294,Environmental:Aquatic:Thermal springs
SRR4069403,0.3726951371,0.3857959326,5466,Environmental:Aquatic:Sediment
SRR4069404,0.3655351525,0.3862811494,12452,Environmental:Aquatic:Sediment
SRR413741,0.7571354099,0.9619613971,3854,Host-associated:Human:Digestive system
SRR4305066,0.625446628,0.8854020418,2845,Host-associated:Human:Digestive system
SRR4305098,0.7179434092,0.8894137735,1675,Host-associated:Human:Digestive system
SRR4305336,0.5785033015,0.8621688537,3550,Host-associated:Human:Digestive system
SRR4408083,0.6571038251,0.9146946135,1094,Host-associated:Human:Digestive system
SRR4408133,0.5648756408,0.9122445344,4059,Host-associated:Human:Digestive system
SRR4408187,0.5572603018,0.8065776315,9225,Host-associated:Human:Digestive system
SRR4408209,0.6952230404,0.9134969549,3246,Host-associated:Human:Digestive system
SRR4420307,0.553717897,0.940918828,1868,Host-associated:Human:Circulatory system
SRR4420308,0.328941437,0.781109296,12707,Host-associated:Human:Circulatory system
SRR4420309,0.272941468,0.655703146,11936,Host-associated:Human:Circulatory system
SRR4420311,0.280904726,0.741397219,9920,Host-associated:Human:Circulatory system
SRR4420316,0.282372452,0.527186321,4885,Host-associated:Human:Circulatory system
SRR4420318,0.249408599,0.361562248,26053,Host-associated:Human:Circulatory system
SRR4420319,0.296685742,0.407188043,11737,Host-associated:Human:Circulatory system
SRR4420320,0.666535588,0.978970999,1223,Host-associated:Human:Circulatory system
SRR4420322,0.552494920,0.868687068,1160,Host-associated:Human:Circulatory system
SRR4420323,0.645366488,0.965868249,1688,Host-associated:Human:Circulatory system
SRR4420325,0.744520469,0.978545371,1927,Host-associated:Human:Circulatory system
SRR490742,0.2952048888,0.6712416264,4333,Engineered:Bioreactor:Continuous culture
SRR490743,0.2968067447,0.645897657,7575,Engineered:Bioreactor:Continuous culture
SRR490744,0.3035019455,0.6459478083,4144,Engineered:Bioreactor:Continuous culture
SRR490745,0.3115292016,0.6490803815,8348,Engineered:Bioreactor:Continuous culture
SRR490746,0.2729852244,0.7009504458,4792,Engineered:Bioreactor:Continuous culture
SRR490747,0.3155042479,0.6312426369,6069,Engineered:Bioreactor:Continuous culture
SRR490748,0.244269341,0.6748219956,8739,Engineered:Bioreactor:Continuous culture
SRR490749,0.2634841747,0.6308007958,6572,Engineered:Bioreactor:Continuous culture
SRR5007354,0.6418910978,0.8526487595,30573,Engineered:Wastewater:Activated Sludge
SRR5040915,0.2169127517,0.4618045113,4884,Host-associated:Mammals:Digestive system
SRR5106331,0.6156901298,0.9360168606,7780,Host-associated:Human:Digestive system
SRR5155749,0.8730236122,0.932018326,1529,Host-associated:Human:Digestive system
SRR5155805,0.8374122557,0.9364953476,1930,Host-associated:Human:Digestive system
SRR5155984,0.9254754419,0.9579954626,1808,Host-associated:Human:Digestive system
SRR5156158,0.8412108791,0.9393244483,2181,Host-associated:Human:Digestive system
SRR5164095,0.5788288288,0.97118146,143,Host-associated:Human:Digestive system
SRR5164118,0.8588867188,0.9344583987,556,Host-associated:Human:Digestive system
SRR5164128,0.7137865311,0.9647035534,532,Host-associated:Human:Digestive system
SRR5164238,0.6662983425,0.9428434772,251,Host-associated:Human:Digestive system
SRR5164272,0.7729990037,0.912541526,1061,Host-associated:Human:Digestive system
SRR5164302,0.6535500428,0.9577051127,907,Host-associated:Human:Digestive system
SRR5164328,0.755174453,0.939603529,372,Host-associated:Human:Digestive system
SRR5164406,0.8269617706,0.922553521,566,Host-associated:Human:Digestive system
SRR5165810,0.9255720951,0.9439029673,1079,Host-associated:Human:Digestive system
SRR5166508,0.607008602,0.7333188242,36851,Engineered:Wastewater:Activated Sludge
SRR5214155,0.4733741054,0.5148892553,31420,Environmental:Aquatic:Thermal springs
SRR5216255,0.4441524412,0.6885733829,24300,Environmental:Aquatic:Thermal springs
SRR5216258,0.3115247502,0.4677013429,7787,Environmental:Aquatic:Thermal springs
SRR5237156,0.4669351745,0.8950676252,10164,Host-associated:Insecta:Digestive system
SRR5240727,0.6414226431,0.8265637818,17698,Host-associated:Mammals:Digestive system
SRR5247126,0.2619726697,0.5744861783,41260,Environmental:Aquatic:Thermal springs
SRR5248167,0.3202500168,0.8442059229,10005,Environmental:Aquatic:Thermal springs
SRR5248299,0.4207885305,0.8980117874,2846,Environmental:Aquatic:Thermal springs
SRR5268667,0.5082513947,0.6915025374,27500,Environmental:Aquatic:Marine
SRR5275446,0.8514069662,0.9747077109,3113,Host-associated:Mammals:Digestive system
ERR2597489,0.459414698,0.6777443764,80346,Host-associated:Mammals:Gastrointestinal tract
SRR5382231,0.5930093669,0.6771044258,5426,Host-associated:Mammals:Gastrointestinal tract
SRR18439547,35.7%,66.8%,32202,Host-associated:Mammals:Gastrointestinal tract
ERR2597525,0.4412740594,0.6640861186,93350,Host-associated:Mammals:Gastrointestinal tract
ERR2597529,0.4628994946,0.6553781129,72173,Host-associated:Mammals:Gastrointestinal tract
ERR2597429,0.4942839973,0.6548722509,53098,Host-associated:Mammals:Gastrointestinal tract
SRR18439534,0.3501512425,0.6548164602,32335,Host-associated:Mammals:Gastrointestinal tract
ERR3285537,0.3905109489,0.6532129485,936,Host-associated:Mammals:Gastrointestinal tract
ERR2597490,0.4455654972,0.6472691176,77929,Host-associated:Mammals:Gastrointestinal tract
SRR15429249,0.5096925715,0.6401265307,15746,Host-associated:Mammals:Gastrointestinal tract
SRR18439529,35.6%,63.8%,32620,Host-associated:Mammals:Gastrointestinal tract
ERR2597503,0.5404278052,0.6361026539,43964,Host-associated:Mammals:Gastrointestinal tract
SRR18439528,34.8%,62.9%,32417,Host-associated:Mammals:Gastrointestinal tract
SRR18439535,37.2%,62.9%,34146,Host-associated:Mammals:Gastrointestinal tract
SRR15322611,0.5284114792,0.6283412962,9952,Host-associated:Mammals:Gastrointestinal tract
SRR18439540,0.3665715292,0.6248970059,34694,Host-associated:Mammals:Gastrointestinal tract
SRR18439544,0.3850721795,0.6248760898,37605,Host-associated:Mammals:Gastrointestinal tract
SRR18439543,0.3963306379,0.624112467,36245,Host-associated:Mammals:Gastrointestinal tract
SRR18439545,36.3%,61.8%,35379,Host-associated:Mammals:Gastrointestinal tract
SRR18439538,34.9%,61.6%,33081,Host-associated:Mammals:Gastrointestinal tract
SRR15429248,0.4776018669,0.6160744827,17003,Host-associated:Mammals:Gastrointestinal tract
ERR3285558,0.4757595346,0.6156431408,443,Host-associated:Mammals:Gastrointestinal tract
SRR18439541,0.3694400923,0.60868061,37497,Host-associated:Mammals:Gastrointestinal tract
ERR3357570,22.5%,60.5%,3986,Host-associated:Mammals:Gastrointestinal tract
ERR3357553,26.3%,60.4%,4418,Host-associated:Mammals:Gastrointestinal tract
SRR18439527,33.4%,59.9%,33695,Host-associated:Mammals:Gastrointestinal tract
SRR18439542,38.8%,59.4%,37221,Host-associated:Mammals:Gastrointestinal tract
SRR18439546,34.0%,58.2%,33349,Host-associated:Mammals:Gastrointestinal tract
SRR5438753,0.3934072049,0.9139810551,13621,Engineered:Food production:Fermented beverages
SRR5465817,0.5147136182,0.8160332692,7178,Engineered:Wastewater:Activated Sludge
SRR5465818,0.5015586797,0.7871741921,7332,Engineered:Wastewater:Activated Sludge
SRR5468193,0.4199609521,0.5252553141,51595,Environmental:Aquatic:Estuary
SRR5468194,0.4201538154,0.5346428561,83475,Environmental:Aquatic:Estuary
SRR5574506,0.7919841077,0.9215310049,8677,Host-associated:Mammals:Digestive system
SRR5574507,0.7846726025,0.9200872465,9325,Host-associated:Mammals:Digestive system
SRR5574508,0.7823042519,0.9185266444,9447,Host-associated:Mammals:Digestive system
SRR5650189,0.857336726,0.9579908236,3159,Host-associated:Human:Digestive system
SRR5651431,0.6859970243,0.8794332741,3946,Host-associated:Human:Digestive system
SRR5651438,0.5546742331,0.9131694901,6959,Host-associated:Human:Digestive system
SRR5720293,0.3543352558,0.482155589,50937,Environmental:Aquatic:Marine
SRR5788000,0.4038584493,0.5314416673,35697,Environmental:Aquatic:Marine
SRR5788051,0.3716912452,0.5496886608,45899,Environmental:Aquatic:Marine
SRR5788065,0.4570214424,0.5918143291,22188,Environmental:Aquatic:Marine
SRR5788158,0.3782961971,0.5271924883,41866,Environmental:Aquatic:Marine
SRR5788188,0.3601435977,0.5403573177,42750,Environmental:Aquatic:Marine
SRR5788211,0.4062169825,0.5407722806,36311,Environmental:Aquatic:Marine
SRR5788226,0.4031346069,0.4947690935,36798,Environmental:Aquatic:Marine
SRR5788247,0.3797936858,0.5080664659,28788,Environmental:Aquatic:Marine
SRR5788281,0.3738808286,0.4779040045,37321,Environmental:Aquatic:Marine
SRR5788335,0.4079069895,0.5480378992,32579,Environmental:Aquatic:Marine
SRR5788361,0.4031610592,0.5187350962,39515,Environmental:Aquatic:Marine
SRR12524513,34.2%,57.8%,12496,Host-associated:Mammals:Gastrointestinal tract
SRR18439532,33.2%,57.7%,33923,Host-associated:Mammals:Gastrointestinal tract
SRR18439526,33.7%,57.3%,34088,Host-associated:Mammals:Gastrointestinal tract
SRR18439549,30.9%,56.1%,33557,Host-associated:Mammals:Gastrointestinal tract
SRR18439548,31.8%,54.9%,32271,Host-associated:Mammals:Gastrointestinal tract
SRR18439530,29.6%,54.8%,34630,Host-associated:Mammals:Gastrointestinal tract
SRR18439539,31.8%,54.7%,34073,Host-associated:Mammals:Gastrointestinal tract
